Flight_Phase,Height
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,15
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,20
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,1300
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
APPROACH,25
